node,child
197,3453
197,2414
197,1352
197,1070
197,3824
197,1012
197,3890
197,2416
197,3825
197,3826
197,4023
197,2344
197,2155
197,4054
197,4055
197,1324
197,2157
197,775
197,3828
197,2041
197,3573
197,3057
197,593
197,592
197,591
197,590
197,589
197,588
197,587
197,586
197,584
197,585
197,3572
197,1321
197,158
197,288
197,1391
197,1614
197,4063
197,4062
197,3868
240,1840
240,1174
240,430
240,3823
240,704
240,2115
240,4067
240,1586
240,1547
240,1241
240,1636
240,951
240,2007
240,1898
240,3144
240,159
240,197
240,3394
240,2325
240,2413
240,4121
240,3817
240,4125
240,4126
240,4127
240,4122
240,4123
240,4124
240,4128
240,4129
240,4130
240,4131
240,4311
240,1037
240,1424
240,768
240,18
240,3909
240,3910
240,3911
240,3912
240,3913
240,1429
240,3914
240,1428
240,3225
240,2833
240,2526
240,3453
240,2414
240,1070
240,3824
240,1012
240,3890
240,2416
240,3825
240,3826
240,4023
240,2344
240,2155
240,4054
240,4055
240,1324
240,2157
240,775
240,3828
240,2041
240,3573
240,3057
240,593
240,592
240,591
240,590
240,589
240,588
240,587
240,586
240,584
240,585
240,3572
240,1321
240,158
240,288
240,1391
240,1614
240,4063
240,4062
240,3868
3394,1840
3394,1174
3394,430
3394,3823
3394,704
3394,2115
3394,4067
3394,1586
3394,1547
3394,1241
3394,1636
3394,951
3394,2007
3394,1898
3394,3144
3394,159
3394,197
3394,240
3394,2325
3394,2413
3394,4121
3394,3817
3394,4125
3394,4126
3394,4127
3394,4122
3394,4123
3394,4124
3394,4128
3394,4129
3394,4130
3394,4131
3394,4311
3394,1037
3394,1424
3394,768
3394,18
3394,3909
3394,3910
3394,3911
3394,3912
3394,3913
3394,1429
3394,3914
3394,1428
3394,3225
3394,2833
3394,2526
3394,3453
3394,2414
3394,1352
3394,1070
3394,3824
3394,1012
3394,3890
3394,2416
3394,3825
3394,3826
3394,4023
3394,2344
3394,2155
3394,4054
3394,4055
3394,1324
3394,2157
3394,775
3394,3828
3394,2041
3394,3573
3394,3057
3394,593
3394,592
3394,591
3394,590
3394,589
3394,588
3394,587
3394,586
3394,584
3394,585
3394,3572
3394,1321
3394,158
3394,288
3394,1391
3394,1614
3394,4063
3394,4062
3394,3868
2325,1840
2325,1174
2325,430
2325,3823
2325,704
2325,2115
2325,4067
2325,1586
2325,1547
2325,1241
2325,1636
2325,951
2325,2007
2325,1898
2325,3144
2325,159
2325,197
2325,240
2325,3394
2325,2413
2325,4121
2325,3817
2325,4125
2325,4126
2325,4127
2325,4122
2325,4123
2325,4124
2325,4128
2325,4129
2325,4130
2325,4131
2325,4311
2325,1037
2325,1424
2325,768
2325,18
2325,3909
2325,3910
2325,3911
2325,3912
2325,3913
2325,1429
2325,3914
2325,1428
2325,3225
2325,2833
2325,2526
2325,3453
2325,2414
2325,1070
2325,3824
2325,1012
2325,3890
2325,2416
2325,3825
2325,3826
2325,4023
2325,2344
2325,2155
2325,4054
2325,4055
2325,1324
2325,2157
2325,775
2325,3828
2325,2041
2325,3573
2325,3057
2325,593
2325,592
2325,591
2325,590
2325,589
2325,588
2325,587
2325,586
2325,584
2325,585
2325,3572
2325,1321
2325,158
2325,288
2325,1391
2325,1614
2325,4063
2325,4062
2325,3868
2413,1840
2413,1174
2413,430
2413,3823
2413,704
2413,2115
2413,4067
2413,1586
2413,1547
2413,1241
2413,1636
2413,951
2413,2007
2413,1898
2413,3144
2413,159
2413,197
2413,240
2413,3394
2413,2325
2413,4121
2413,3817
2413,4125
2413,4126
2413,4127
2413,4122
2413,4123
2413,4124
2413,4128
2413,4129
2413,4130
2413,4131
2413,4311
2413,1037
2413,1424
2413,768
2413,18
2413,3909
2413,3910
2413,3911
2413,3912
2413,3913
2413,1429
2413,3914
2413,1428
2413,3225
2413,2833
2413,2526
2413,3453
2413,2414
2413,1070
2413,4023
2413,2344
2413,2155
2413,4054
2413,4055
2413,1713
2413,2041
2413,3573
2413,3057
2413,593
2413,592
2413,591
2413,590
2413,589
2413,588
2413,587
2413,586
2413,584
2413,585
2413,3572
2413,1321
2413,1323
2413,1322
2413,288
2413,4063
2413,4062
4121,1840
4121,1174
4121,430
4121,3823
4121,704
4121,2115
4121,4067
4121,1586
4121,1547
4121,1241
4121,1636
4121,951
4121,2007
4121,1898
4121,3144
4121,159
4121,197
4121,240
4121,3394
4121,2325
4121,2413
4121,3817
4121,4125
4121,4126
4121,4127
4121,4122
4121,4123
4121,4124
4121,4128
4121,4129
4121,4130
4121,4131
4121,4311
4121,1037
4121,1424
4121,768
4121,18
4121,3909
4121,3910
4121,3911
4121,3912
4121,3913
4121,1429
4121,3914
4121,3225
4121,2833
4121,2526
4121,2414
4121,1352
4121,1070
4121,4023
4121,2344
4121,2155
4121,4054
4121,4055
4121,1713
4121,2041
4121,3573
4121,3057
4121,593
4121,592
4121,591
4121,590
4121,589
4121,588
4121,587
4121,586
4121,584
4121,585
4121,3572
4121,1321
4121,1323
4121,1322
4121,288
4121,4063
4121,4062
3817,1840
3817,1174
3817,430
3817,3823
3817,704
3817,2115
3817,4067
3817,1586
3817,1547
3817,1241
3817,1636
3817,951
3817,2007
3817,1898
3817,3144
3817,159
3817,197
3817,240
3817,3394
3817,2325
3817,2413
3817,4121
3817,4125
3817,4126
3817,4127
3817,4122
3817,4123
3817,4124
3817,4128
3817,4129
3817,4130
3817,4131
3817,4311
3817,1037
3817,1424
3817,768
3817,18
3817,3909
3817,3910
3817,3911
3817,3912
3817,3913
3817,1429
3817,3914
3817,1428
3817,3225
3817,2833
3817,2526
3817,3453
3817,2414
3817,1352
3817,1070
3817,4023
3817,2344
3817,2155
3817,4054
3817,4055
3817,1713
3817,2041
3817,3573
3817,3057
3817,593
3817,592
3817,591
3817,590
3817,589
3817,588
3817,587
3817,586
3817,584
3817,585
3817,3572
3817,1321
3817,1323
3817,1322
3817,288
3817,4063
3817,4062
4125,1840
4125,1174
4125,430
4125,3823
4125,704
4125,2115
4125,4067
4125,1586
4125,1547
4125,1241
4125,1636
4125,951
4125,2007
4125,1898
4125,3144
4125,159
4125,197
4125,240
4125,3394
4125,2325
4125,2413
4125,4121
4125,3817
4125,4126
4125,4127
4125,4122
4125,4123
4125,4124
4125,4128
4125,4129
4125,4130
4125,4131
4125,4311
4125,1037
4125,1424
4125,768
4125,18
4125,3909
4125,3910
4125,3911
4125,3912
4125,3913
4125,1429
4125,3914
4125,1428
4125,3225
4125,2833
4125,2526
4125,3453
4125,2414
4125,1352
4125,1070
4125,4023
4125,2344
4125,2155
4125,4054
4125,4055
4125,1713
4125,2041
4125,3573
4125,3057
4125,593
4125,592
4125,591
4125,590
4125,589
4125,588
4125,587
4125,586
4125,584
4125,585
4125,3572
4125,1321
4125,288
4125,4063
4125,4062
4126,1840
4126,1174
4126,430
4126,3823
4126,704
4126,2115
4126,4067
4126,1586
4126,1547
4126,1241
4126,1636
4126,951
4126,2007
4126,1898
4126,3144
4126,159
4126,197
4126,240
4126,3394
4126,2325
4126,2413
4126,4121
4126,3817
4126,4125
4126,4123
4126,4124
4126,4128
4126,4129
4126,4130
4126,4131
4126,4311
4126,1037
4126,1424
4126,768
4126,18
4126,3909
4126,3911
4126,3912
4126,1429
4126,3914
4126,1428
4126,3225
4126,2833
4126,2526
4126,3453
4126,2414
4126,1352
4126,4023
4126,2344
4126,2155
4126,4054
4126,4055
4126,1713
4126,2041
4126,3573
4126,3057
4126,593
4126,592
4126,591
4126,590
4126,589
4126,588
4126,587
4126,586
4126,584
4126,585
4126,3572
4126,1321
4126,1323
4126,1322
4126,288
4127,1840
4127,1174
4127,430
4127,3823
4127,704
4127,2115
4127,4067
4127,1586
4127,1547
4127,1241
4127,1636
4127,951
4127,2007
4127,1898
4127,3144
4127,159
4127,197
4127,240
4127,3394
4127,2325
4127,2413
4127,4121
4127,3817
4127,4125
4127,4123
4127,4124
4127,4128
4127,4129
4127,4311
4127,1037
4127,1424
4127,768
4127,18
4127,3909
4127,3910
4127,3911
4127,3912
4127,1428
4127,3225
4127,2833
4127,2526
4127,3453
4127,2414
4127,1352
4127,4023
4127,2344
4127,2155
4127,4054
4127,4055
4127,1713
4127,2041
4127,3573
4127,3057
4127,593
4127,592
4127,591
4127,590
4127,589
4127,588
4127,587
4127,586
4127,584
4127,585
4127,3572
4127,1321
4127,288
4122,1840
4122,1174
4122,430
4122,3823
4122,704
4122,2115
4122,4067
4122,1586
4122,1547
4122,1241
4122,1636
4122,951
4122,2007
4122,1898
4122,3144
4122,159
4122,197
4122,240
4122,3394
4122,2325
4122,2413
4122,4121
4122,3817
4122,4125
4122,4123
4122,4128
4122,4129
4122,4311
4122,1037
4122,1424
4122,768
4122,18
4122,3909
4122,3911
4122,3912
4122,1428
4122,3225
4122,2833
4122,2526
4122,3453
4122,2414
4122,4023
4122,2344
4122,2155
4122,4054
4122,4055
4122,1713
4122,2041
4122,3573
4122,3057
4122,593
4122,592
4122,591
4122,590
4122,589
4122,588
4122,587
4122,586
4122,584
4122,585
4122,3572
4122,1321
4122,288
4123,1840
4123,1174
4123,430
4123,3823
4123,704
4123,2115
4123,4067
4123,1586
4123,1547
4123,1241
4123,1636
4123,951
4123,2007
4123,1898
4123,3144
4123,159
4123,197
4123,240
4123,3394
4123,2325
4123,2413
4123,4121
4123,3817
4123,4125
4123,4126
4123,4127
4123,4122
4123,4124
4123,4128
4123,4129
4123,4130
4123,4131
4123,4311
4123,1037
4123,1424
4123,768
4123,18
4123,3909
4123,3910
4123,3911
4123,3912
4123,3913
4123,1429
4123,3914
4123,1428
4123,3225
4123,2833
4123,2526
4123,3453
4123,2414
4123,1352
4123,4023
4123,2344
4123,2155
4123,4054
4123,4055
4123,1713
4123,2041
4123,3573
4123,3057
4123,593
4123,592
4123,591
4123,590
4123,589
4123,588
4123,587
4123,586
4123,584
4123,585
4123,3572
4123,1321
4123,288
4123,4063
4123,4062
4124,1840
4124,1174
4124,430
4124,3823
4124,704
4124,2115
4124,4067
4124,1586
4124,1547
4124,1241
4124,1636
4124,951
4124,2007
4124,1898
4124,3144
4124,159
4124,197
4124,240
4124,3394
4124,2325
4124,2413
4124,4121
4124,3817
4124,4125
4124,4126
4124,4127
4124,4123
4124,4128
4124,4129
4124,4130
4124,4131
4124,4311
4124,1037
4124,1424
4124,768
4124,18
4124,3909
4124,3911
4124,3912
4124,1429
4124,3914
4124,1428
4124,3225
4124,2833
4124,2526
4124,3453
4124,2414
4124,4023
4124,2344
4124,2155
4124,4054
4124,4055
4124,1713
4124,2041
4124,3573
4124,3057
4124,593
4124,592
4124,591
4124,590
4124,589
4124,588
4124,587
4124,586
4124,584
4124,585
4124,3572
4124,1321
4124,1323
4124,1322
4124,288
4128,1840
4128,1174
4128,430
4128,3823
4128,704
4128,2115
4128,4067
4128,1586
4128,1547
4128,1241
4128,1636
4128,951
4128,2007
4128,1898
4128,3144
4128,159
4128,197
4128,240
4128,3394
4128,2325
4128,2413
4128,4121
4128,3817
4128,4125
4128,4126
4128,4127
4128,4122
4128,4123
4128,4124
4128,4129
4128,4130
4128,4131
4128,4311
4128,1037
4128,1424
4128,768
4128,18
4128,3909
4128,3910
4128,3911
4128,3912
4128,3913
4128,1429
4128,3914
4128,1428
4128,3225
4128,2833
4128,2526
4128,3453
4128,2414
4128,1352
4128,1070
4128,4023
4128,2344
4128,2155
4128,4054
4128,4055
4128,1713
4128,2041
4128,3573
4128,3057
4128,593
4128,592
4128,591
4128,590
4128,589
4128,588
4128,587
4128,586
4128,584
4128,585
4128,3572
4128,1321
4128,1323
4128,1322
4128,288
4128,4063
4128,4062
4129,1840
4129,1174
4129,430
4129,3823
4129,704
4129,2115
4129,4067
4129,1586
4129,1547
4129,1241
4129,1636
4129,951
4129,2007
4129,1898
4129,3144
4129,159
4129,197
4129,240
4129,3394
4129,2325
4129,2413
4129,4121
4129,3817
4129,4125
4129,4126
4129,4127
4129,4122
4129,4123
4129,4124
4129,4128
4129,4130
4129,4131
4129,4311
4129,1037
4129,1424
4129,768
4129,18
4129,3909
4129,3910
4129,3911
4129,3912
4129,3913
4129,1429
4129,3914
4129,1428
4129,3225
4129,2833
4129,2526
4129,3453
4129,2414
4129,1352
4129,1070
4129,4023
4129,2344
4129,2155
4129,4054
4129,4055
4129,1713
4129,2041
4129,3573
4129,3057
4129,593
4129,592
4129,591
4129,590
4129,589
4129,588
4129,587
4129,586
4129,584
4129,585
4129,3572
4129,1321
4129,1323
4129,1322
4129,288
4129,4063
4129,4062
4130,1840
4130,1174
4130,430
4130,3823
4130,704
4130,2115
4130,4067
4130,1586
4130,1547
4130,1241
4130,1636
4130,951
4130,2007
4130,1898
4130,3144
4130,159
4130,197
4130,240
4130,3394
4130,2325
4130,2413
4130,4121
4130,3817
4130,4125
4130,4126
4130,4123
4130,4124
4130,4128
4130,4129
4130,4131
4130,4311
4130,1037
4130,1424
4130,768
4130,18
4130,3909
4130,3911
4130,3912
4130,1429
4130,3914
4130,1428
4130,3225
4130,2833
4130,2526
4130,3453
4130,2414
4130,4023
4130,2344
4130,2155
4130,4054
4130,4055
4130,1713
4130,2041
4130,3573
4130,3057
4130,593
4130,592
4130,591
4130,590
4130,589
4130,588
4130,587
4130,586
4130,584
4130,585
4130,3572
4130,1321
4130,1323
4130,1322
4130,288
4130,4063
4130,4062
4131,1840
4131,1174
4131,430
4131,3823
4131,704
4131,2115
4131,4067
4131,1586
4131,1547
4131,1241
4131,1636
4131,951
4131,2007
4131,1898
4131,3144
4131,159
4131,197
4131,240
4131,3394
4131,2325
4131,2413
4131,4121
4131,3817
4131,4125
4131,4126
4131,4123
4131,4124
4131,4128
4131,4129
4131,4130
4131,4311
4131,1037
4131,1424
4131,768
4131,18
4131,3909
4131,3911
4131,3912
4131,1429
4131,3914
4131,1428
4131,3225
4131,2833
4131,2526
4131,3453
4131,2414
4131,4023
4131,2344
4131,2155
4131,4054
4131,4055
4131,1713
4131,2041
4131,3573
4131,3057
4131,593
4131,592
4131,591
4131,590
4131,589
4131,588
4131,587
4131,586
4131,584
4131,585
4131,3572
4131,1321
4131,1323
4131,1322
4131,288
4311,1840
4311,1174
4311,430
4311,3823
4311,704
4311,2115
4311,4067
4311,1586
4311,1547
4311,1241
4311,1636
4311,951
4311,2007
4311,1898
4311,3144
4311,159
4311,197
4311,240
4311,3394
4311,2325
4311,2413
4311,4121
4311,3817
4311,4125
4311,4126
4311,4127
4311,4122
4311,4123
4311,4124
4311,4128
4311,4129
4311,4130
4311,4131
4311,1424
4311,768
4311,18
4311,3909
4311,3910
4311,3911
4311,3912
4311,3913
4311,1429
4311,3914
4311,1428
4311,3225
4311,2833
4311,2526
4311,3453
4311,2414
4311,1352
4311,1070
4311,4023
4311,2344
4311,2155
4311,4054
4311,4055
4311,1713
4311,2041
4311,3573
4311,3057
4311,593
4311,592
4311,591
4311,590
4311,589
4311,588
4311,587
4311,586
4311,584
4311,585
4311,3572
4311,1321
4311,288
4311,4063
4311,4062
1423,4017
1423,4016
241,1427
1037,1840
1037,1174
1037,430
1037,3823
1037,704
1037,2115
1037,4067
1037,1586
1037,1547
1037,1241
1037,1636
1037,951
1037,2007
1037,1898
1037,3144
1037,159
1037,197
1037,240
1037,3394
1037,2325
1037,2413
1037,4121
1037,3817
1037,4125
1037,4126
1037,4127
1037,4122
1037,4123
1037,4124
1037,4128
1037,4129
1037,4130
1037,4131
1037,1424
1037,768
1037,18
1037,3909
1037,3910
1037,3911
1037,3912
1037,3913
1037,1429
1037,3914
1037,1428
1037,3225
1037,2833
1037,2526
1037,3453
1037,2414
1037,1352
1037,1070
1037,4023
1037,2344
1037,2155
1037,4054
1037,4055
1037,1713
1037,2041
1037,3573
1037,3057
1037,593
1037,592
1037,591
1037,590
1037,589
1037,588
1037,587
1037,586
1037,584
1037,585
1037,3572
1037,1321
1037,1323
1037,1322
1037,288
1037,4063
1037,4062
1424,1840
1424,1174
1424,430
1424,3823
1424,704
1424,2115
1424,4067
1424,1586
1424,1547
1424,1241
1424,1636
1424,951
1424,2007
1424,1898
1424,3144
1424,159
1424,197
1424,240
1424,3394
1424,2325
1424,2413
1424,4121
1424,3817
1424,4125
1424,4126
1424,4127
1424,4122
1424,4123
1424,4124
1424,4128
1424,4129
1424,4130
1424,4131
1424,4311
1424,1037
1424,768
1424,18
1424,3909
1424,3910
1424,3911
1424,3912
1424,3913
1424,1429
1424,3914
1424,1428
1424,3225
1424,2833
1424,2526
1424,3453
1424,2414
1424,1352
1424,1070
1424,4023
1424,2344
1424,2155
1424,4054
1424,4055
1424,1713
1424,2041
1424,3573
1424,3057
1424,593
1424,592
1424,591
1424,590
1424,589
1424,588
1424,587
1424,586
1424,584
1424,585
1424,3572
1424,1321
1424,1323
1424,1322
1424,288
1424,4063
1424,4062
768,1840
768,1174
768,430
768,3823
768,704
768,2115
768,4067
768,1586
768,1547
768,1241
768,1636
768,951
768,2007
768,1898
768,3144
768,159
768,197
768,240
768,3394
768,2325
768,2413
768,4121
768,3817
768,4125
768,4126
768,4127
768,4122
768,4123
768,4124
768,4128
768,4129
768,4130
768,4131
768,4311
768,1037
768,1424
768,18
768,3909
768,3910
768,3911
768,3912
768,3913
768,1429
768,3914
768,1428
768,3225
768,2833
768,2526
768,3453
768,2414
768,1352
768,1070
768,4023
768,2344
768,2155
768,4054
768,4055
768,1713
768,2041
768,3573
768,3057
768,593
768,592
768,591
768,590
768,589
768,588
768,587
768,586
768,584
768,585
768,3572
768,1321
768,1323
768,1322
768,288
768,4063
768,4062
18,1840
18,1174
18,430
18,3823
18,704
18,2115
18,4067
18,1586
18,1547
18,1241
18,1636
18,951
18,2007
18,1898
18,3144
18,159
18,197
18,240
18,3394
18,2325
18,2413
18,4121
18,3817
18,4125
18,4126
18,4127
18,4122
18,4123
18,4124
18,4128
18,4129
18,4130
18,4131
18,4311
18,1037
18,1424
18,768
18,3909
18,3910
18,3911
18,3912
18,3913
18,1429
18,3914
18,1428
18,3225
18,2833
18,2526
18,3453
18,2414
18,1352
18,1070
18,4023
18,2344
18,2155
18,4054
18,4055
18,1713
18,2041
18,3573
18,3057
18,593
18,592
18,591
18,590
18,589
18,588
18,587
18,586
18,584
18,585
18,3572
18,1321
18,1323
18,1322
18,288
18,4063
18,4062
3909,1840
3909,1174
3909,430
3909,3823
3909,704
3909,2115
3909,4067
3909,1586
3909,1547
3909,1241
3909,1636
3909,951
3909,2007
3909,1898
3909,3144
3909,159
3909,197
3909,240
3909,3394
3909,2325
3909,2413
3909,4121
3909,3817
3909,4125
3909,4126
3909,4127
3909,4122
3909,4123
3909,4124
3909,4128
3909,4129
3909,4130
3909,4131
3909,4311
3909,1037
3909,1424
3909,768
3909,18
3909,3910
3909,3911
3909,3912
3909,3913
3909,1429
3909,3914
3909,1428
3909,3225
3909,2833
3909,2526
3909,3453
3909,2414
3909,1352
3909,1070
3909,4023
3909,2344
3909,2155
3909,4054
3909,4055
3909,1713
3909,2041
3909,3573
3909,3057
3909,593
3909,592
3909,591
3909,590
3909,589
3909,588
3909,587
3909,586
3909,584
3909,585
3909,3572
3909,1321
3909,1323
3909,1322
3909,288
3909,4063
3909,4062
3910,1840
3910,1174
3910,430
3910,3823
3910,704
3910,2115
3910,4067
3910,1586
3910,1547
3910,1241
3910,1636
3910,951
3910,2007
3910,1898
3910,3144
3910,159
3910,197
3910,240
3910,3394
3910,2325
3910,2413
3910,4121
3910,3817
3910,4125
3910,4127
3910,4123
3910,4128
3910,4129
3910,4311
3910,1037
3910,1424
3910,768
3910,18
3910,3909
3910,3911
3910,3912
3910,1428
3910,3225
3910,2833
3910,2526
3910,3453
3910,2414
3910,1352
3910,4023
3910,2344
3910,2155
3910,4054
3910,4055
3910,1713
3910,2041
3910,3573
3910,3057
3910,593
3910,592
3910,591
3910,590
3910,589
3910,588
3910,587
3910,586
3910,584
3910,585
3910,3572
3910,1321
3910,288
3911,1840
3911,1174
3911,430
3911,3823
3911,704
3911,2115
3911,4067
3911,1586
3911,1547
3911,1241
3911,1636
3911,951
3911,2007
3911,1898
3911,3144
3911,159
3911,197
3911,240
3911,3394
3911,2325
3911,2413
3911,4121
3911,3817
3911,4125
3911,4126
3911,4127
3911,4122
3911,4123
3911,4124
3911,4128
3911,4129
3911,4130
3911,4131
3911,4311
3911,1037
3911,1424
3911,768
3911,18
3911,3909
3911,3910
3911,3912
3911,3913
3911,1429
3911,3914
3911,1428
3911,3225
3911,2833
3911,2526
3911,3453
3911,2414
3911,4023
3911,2344
3911,2155
3911,4054
3911,4055
3911,1713
3911,2041
3911,3573
3911,3057
3911,593
3911,592
3911,591
3911,590
3911,589
3911,588
3911,587
3911,586
3911,584
3911,585
3911,3572
3911,1321
3911,288
3911,4063
3911,4062
1425,4017
1425,4016
3912,1840
3912,1174
3912,430
3912,3823
3912,704
3912,2115
3912,4067
3912,1586
3912,1547
3912,1241
3912,1636
3912,951
3912,2007
3912,1898
3912,3144
3912,159
3912,197
3912,240
3912,3394
3912,2325
3912,2413
3912,4121
3912,3817
3912,4125
3912,4126
3912,4127
3912,4122
3912,4123
3912,4124
3912,4128
3912,4129
3912,4130
3912,4131
3912,4311
3912,1037
3912,1424
3912,768
3912,18
3912,3909
3912,3910
3912,3911
3912,3913
3912,1429
3912,3914
3912,1428
3912,3225
3912,2833
3912,2526
3912,3453
3912,2414
3912,4023
3912,2344
3912,2155
3912,4054
3912,4055
3912,1713
3912,2041
3912,3573
3912,3057
3912,593
3912,592
3912,591
3912,590
3912,589
3912,588
3912,587
3912,586
3912,584
3912,585
3912,3572
3912,1321
3912,288
3912,4063
3912,4062
3913,1840
3913,1174
3913,430
3913,3823
3913,704
3913,2115
3913,4067
3913,1586
3913,1547
3913,1241
3913,1636
3913,951
3913,2007
3913,1898
3913,3144
3913,159
3913,197
3913,240
3913,3394
3913,2325
3913,2413
3913,4121
3913,3817
3913,4125
3913,4123
3913,4128
3913,4129
3913,4311
3913,1037
3913,1424
3913,768
3913,18
3913,3909
3913,3911
3913,3912
3913,1429
3913,3225
3913,2833
3913,2526
3913,3453
3913,2414
3913,4023
3913,2344
3913,2155
3913,4054
3913,4055
3913,1713
3913,2041
3913,3573
3913,3057
3913,593
3913,592
3913,591
3913,590
3913,589
3913,588
3913,587
3913,586
3913,584
3913,585
3913,3572
3913,1321
3913,288
3913,4063
3913,4062
3913,1320
3913,4221
3913,1774
3913,3612
3913,2322
1429,1840
1429,1174
1429,430
1429,3823
1429,704
1429,2115
1429,4067
1429,1586
1429,1547
1429,1241
1429,1636
1429,951
1429,2007
1429,1898
1429,3144
1429,159
1429,197
1429,240
1429,3394
1429,2325
1429,2413
1429,4121
1429,3817
1429,4125
1429,4126
1429,4123
1429,4124
1429,4128
1429,4129
1429,4130
1429,4131
1429,4311
1429,1037
1429,1424
1429,768
1429,18
1429,3909
1429,3911
1429,3912
1429,3913
1429,3914
1429,1428
1429,3225
1429,2833
1429,2526
1429,3453
1429,2414
1429,4023
1429,2344
1429,2155
1429,4054
1429,4055
1429,1713
1429,2041
1429,3573
1429,3057
1429,593
1429,592
1429,591
1429,590
1429,589
1429,588
1429,587
1429,586
1429,584
1429,585
1429,3572
1429,1321
1429,1323
1429,1322
1429,288
3914,1840
3914,1174
3914,430
3914,3823
3914,704
3914,2115
3914,4067
3914,1586
3914,1547
3914,1241
3914,1636
3914,951
3914,2007
3914,1898
3914,3144
3914,159
3914,197
3914,240
3914,3394
3914,2325
3914,2413
3914,4121
3914,3817
3914,4125
3914,4126
3914,4123
3914,4124
3914,4128
3914,4129
3914,4130
3914,4131
3914,4311
3914,1037
3914,1424
3914,768
3914,18
3914,3909
3914,3911
3914,3912
3914,1429
3914,1428
3914,3225
3914,2833
3914,2526
3914,3453
3914,2414
3914,4023
3914,2344
3914,2155
3914,4054
3914,4055
3914,1713
3914,2041
3914,3573
3914,3057
3914,593
3914,592
3914,591
3914,590
3914,589
3914,588
3914,587
3914,586
3914,584
3914,585
3914,3572
3914,1321
3914,1323
3914,1322
3914,288
1428,1840
1428,1174
1428,430
1428,3823
1428,704
1428,2115
1428,4067
1428,1586
1428,1547
1428,1241
1428,1636
1428,951
1428,2007
1428,1898
1428,3144
1428,159
1428,197
1428,240
1428,3394
1428,2325
1428,2413
1428,3817
1428,4125
1428,4126
1428,4127
1428,4122
1428,4123
1428,4124
1428,4128
1428,4129
1428,4130
1428,4131
1428,4311
1428,1037
1428,1424
1428,768
1428,18
1428,3909
1428,3910
1428,3911
1428,3912
1428,1429
1428,3914
1428,3225
1428,2833
1428,2526
1428,3453
1428,2414
